,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ZINC,pdbqt,Lowest_E,Mean_E,Set,Mwt,LogP,Rotatable bonds,H-donors,H-acceptors,PSA,Net charge,Num chirals,chirals,SMILES,QED_mean
99,436982,436982,274,ZINC000079488584,GJAARN.xaa_ligand_09745.pdbqt,-8.54,-8.54,1,391.515,4.537,4,1,3,62,0,1,"[(9, 'S')]",Cc1cccc(NC(=O)[C@H]2c3ccccc3C(=O)N(CC(C)C)C23CCCC3)n1,0.7958846216734404
100,156002,156002,1882,ZINC000015721758,FJAARN.xaa_ligand_09017.pdbqt,-8.53,-8.53,1,357.457,4.569,4,1,2,48,0,0,[],CCc1ccc(-c2cc(C(=O)N3CC=C(c4ccccc4)CC3)[nH]n2)cc1,0.710764577448801
101,435976,435976,7833,ZINC000011957173,FJAAMN.xaa_ligand_1382.pdbqt,-8.52,-8.52,1,373.88,4.539,6,2,3,50,1,1,"[(11, 'S')]",CCOc1cc(CN2CCC[C@H](C(=O)c3cccc(Cl)c3)C2)ccc1O,0.7219440573946353
102,414312,414312,3295,ZINC000012218165,FJAARN.xaa_ligand_31941.pdbqt,-8.51,-8.51,1,355.503,4.541,6,1,3,38,0,2,"[(2, 'S'), (8, 'S')]",CC[C@H](C)C(=O)NC[C@@H]1Cc2cc(-c3ccc(SC)cc3)ccc2O1,0.7392396959860594
103,431186,431186,3043,ZINC000020610537,EJABRN.xaa_ligand_04261.pdbqt,-8.5,-8.5,1,336.439,4.529,5,1,4,59,0,0,[],CC(C)CC(=O)Nc1ccc2nn(-c3ccc(C(C)C)cc3)nc2c1,0.7118890688820186
104,20324,20324,3204,ZINC000079487837,GJAARN.xaa_ligand_09746.pdbqt,-8.5,-8.5,1,380.532,4.54,3,1,2,49,0,1,"[(6, 'S')]",O=C(NC1CC1)[C@H]1c2ccccc2C(=O)N(C2CCCCC2)C12CCCCC2,0.8000864333946534
105,503350,503350,6705,ZINC000003455871,FJAARN.xaa_ligand_16816.pdbqt,-8.5,-8.5,1,350.443,4.595,4,1,4,51,0,1,"[(20, 'S')]",O=C(Nc1nc(-c2ccc(-c3ccccc3)cc2)cs1)[C@@H]1CCCO1,0.7152737779705126
106,345806,345806,3294,ZINC000033129611,FJAARN.xaa_ligand_13792.pdbqt,-8.5,-8.5,1,355.825,4.585,3,1,4,68,0,0,[],CC(C)(C)NC(=O)c1ccc(-c2nc(-c3ccc(Cl)cc3)no2)cc1,0.7130009854013742
107,312694,312694,4412,ZINC000004039407,GJAARN.xaa_ligand_55806.pdbqt,-8.49,-8.49,1,378.472,4.524,2,0,5,43,0,2,"[(11, 'S'), (20, 'S')]",COc1ccccc1C1=NN2[C@@H](C1)c1ccccc1O[C@]21CCOC(C)(C)C1,0.7366590151321897
108,259639,259639,2734,ZINC000049005432,FJAARN.xaa_ligand_14791.pdbqt,-8.49,-8.49,1,360.461,4.554,3,1,4,58,0,0,[],Cc1ccc2c(Nc3ccccc3)c(C(=O)N3CCC(C)CC3)cnc2n1,0.7113854498489919
109,393274,393274,7940,ZINC000585282011,HJABMN.xaa_ligand_0068.pdbqt,-8.48,-8.48,1,415.961,4.509,5,2,3,43,1,1,"[(1, 'S')]",O[C@]1(COc2ccc(Cl)cc2)COCCN([C@@H]2CC[C@@H](c3ccccc3)CC2)C1,0.7456670751798914
110,271952,271952,6483,ZINC000039743731,FJABMN.xaa_ligand_342.pdbqt,-8.47,-8.47,1,372.896,4.589,6,2,2,42,1,0,[],CCOc1ccc(NC(=O)C2CCN(Cc3ccccc3Cl)CC2)cc1,0.7702983349810109
111,210268,210268,4755,ZINC000027651316,EJAARN.xaa_ligand_12745.pdbqt,-8.45,-8.45,1,330.478,4.511,3,1,4,41,0,0,[],Cc1cccnc1NC(=O)c1ccc(C2SCCCS2)cc1,0.8595348857353764
112,184379,184379,4557,ZINC000328991980,GJABRN.xaa_ligand_03247.pdbqt,-8.45,-8.45,1,387.325,4.546,3,1,4,41,0,0,[],Brc1ccc2c(c1)CCN(c1cc(NC3CCCCC3)ncn1)C2,0.8024705005035814
113,348976,348976,6464,ZINC000022330884,DJAARN.xaa_ligand_06750.pdbqt,-8.43,-8.43,1,314.429,4.511,5,0,3,46,0,0,[],CCCCN(C)C(=O)c1cc(-c2ccc(C(C)(C)C)cc2)on1,0.7797244284030806
114,363654,363654,4009,ZINC000257204381,GJABRN.xaa_ligand_03320.pdbqt,-8.43,-8.43,1,399.564,4.525,5,1,6,71,0,1,"[(12, 'R')]",CCc1nnc(Nc2cccc([C@@H]3CCCN(C(=O)C4CCCCC4)C3)n2)s1,0.7649260622033929
115,486923,486923,7397,ZINC000000425704,EJAARN.xaa_ligand_23256.pdbqt,-8.41,-8.41,1,347.201,4.578,4,1,3,55,0,0,[],O=C(NCc1ccccc1)c1cc(-c2ccc(Cl)c(Cl)c2)on1,0.7185307278658599
116,295717,295717,4569,ZINC000040107072,EJAARN.xaa_ligand_13783.pdbqt,-8.4,-8.4,1,344.292,4.544,4,1,3,51,0,0,[],O=C(Nc1ccc(Oc2ccc(F)cc2)nc1)c1ccc(F)cc1F,0.7225187819601434
117,22563,22563,5443,ZINC000065429842,EJAAMN.xaa_ligand_1185.pdbqt,-8.4,-8.4,1,346.478,4.585,5,2,2,46,1,1,"[(10, 'R')]",CC(C)c1ccc(-c2cc([C@H]3CCN(Cc4ncc[nH]4)C3)ccn2)cc1,0.7026049167852004
118,284374,284374,1783,ZINC000585105627,FJABRN.xaa_ligand_4783.pdbqt,-8.4,-8.4,1,353.437,4.501,2,0,2,33,0,0,[],O=C(C1CC(F)C1)N1CCC2(CCc3cc(-c4ccoc4)ccc32)CC1,0.7615951523785891
119,92484,92484,6865,ZINC000004107410,FJAARN.xaa_ligand_32855.pdbqt,-8.4,-8.4,1,353.809,4.521,3,1,4,68,0,0,[],O=C(Nc1nnc(-c2ccc3c(c2)CCCC3)o1)c1cccc(Cl)c1,0.7182996670217504
120,148351,148351,2789,ZINC000084419674,DJAARN.xaa_ligand_13061.pdbqt,-8.4,-8.4,1,312.438,4.595,3,0,3,33,0,0,[],O=C1CCCN1c1ccc(-c2csc(C3CCCC3)n2)cc1,0.7932628918224632
121,163491,163491,799,ZINC000000180910,DJAARN.xaa_ligand_03620.pdbqt,-8.39,-8.39,1,307.191,4.547,2,0,3,38,0,0,[],Brc1ccc(-c2nc(C3CCCCC3)no2)cc1,0.7810314817696714
122,460750,460750,6920,ZINC000004810568,DJAARN.xaa_ligand_02381.pdbqt,-8.39,-8.39,1,307.397,4.523,4,2,2,57,0,0,[],Cc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)CC(C)C,0.7114893595852674
123,221928,221928,7853,ZINC000011814586,HJAARN.xaa_ligand_26845.pdbqt,-8.38,-8.38,1,400.522,4.598,4,1,2,49,0,1,"[(2, 'R')]",O=C([C@H]1CC=CCC1)N1CCc2ccc(NC(=O)C3(c4ccccc4)CC3)cc2C1,0.7291961919319625
124,272643,272643,7174,ZINC000035398222,GJAARN.xaa_ligand_27600.pdbqt,-8.37,-8.37,1,392.547,4.507,4,1,4,58,0,1,"[(14, 'S')]",Cc1cccc(-c2ccc(N3CCC[C@H](C(=O)NC4CCCCCC4)C3)nn2)c1,0.7441328189375825
125,431606,431606,3463,ZINC000091974355,FJAARN.xaa_ligand_00631.pdbqt,-8.37,-8.37,1,367.449,4.515,3,1,3,48,0,0,[],Cc1ccc(-c2cc(C(=O)N3CC=C(c4ccc(F)cc4)CC3)[nH]n2)s1,0.7077365371097426
126,136687,136687,8248,ZINC000018195348,FJEARN.xaa_ligand_5630.pdbqt,-8.36,-8.36,1,359.882,4.536,6,1,4,65,0,0,[],CC(C)Cc1ccc(C#N)c(SCC(=O)Nc2cccc(Cl)c2)n1,0.735214979227396
127,464468,464468,2072,ZINC000001218219,GJCARN.xaa_ligand_1073.pdbqt,-8.35,-8.35,1,389.274,4.54,3,1,4,50,0,0,[],COc1ccc(/C=C2/SC(Nc3ccc(Br)cc3)=NC2=O)cc1,0.7491775574132952
128,127041,127041,7166,ZINC000004842236,EJAARN.xaa_ligand_18461.pdbqt,-8.35,-8.35,1,333.391,4.532,4,1,4,68,0,0,[],O=C(Nc1ccc(-c2nnc(-c3ccccc3)o2)cc1)C1CCCC1,0.7279220548797756
129,421608,421608,2026,ZINC000254347132,EJEARN.xaa_ligand_3139.pdbqt,-8.35,-8.35,1,328.496,4.539,2,1,2,37,0,7,"[(1, 'S'), (4, 'S'), (7, 'R'), (8, 'R'), (17, 'S'), (19, 'R'), (22, 'R')]",C[C@H](CO)[C@@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3CC[C@@]12C,0.7724089909534644
130,294174,294174,3026,ZINC000032355517,HJAARN.xaa_ligand_20654.pdbqt,-8.34,-8.34,1,424.566,4.535,5,2,3,75,0,4,"[(13, '?'), (15, 'S'), (17, 'R'), (20, '?')]",CS(=O)(=O)Nc1cccc(NC(=O)C23C[C@H]4C[C@@H](C2)CC(c2ccccc2)(C4)C3)c1,0.707709540315164
131,459364,459364,5534,ZINC000001322997,HJAARN.xaa_ligand_64894.pdbqt,-8.34,-8.34,1,408.498,4.533,3,0,6,52,0,2,"[(10, 'R'), (21, 'S')]",COc1cccc(C2=NN3[C@H](C2)c2cccc(OC)c2O[C@]32CCOC(C)(C)C2)c1,0.7140161150211537
132,313896,313896,5614,ZINC000097044384,FJAARN.xaa_ligand_13576.pdbqt,-8.34,-8.34,1,356.447,4.538,4,1,4,72,0,0,[],CC(C)(C)c1nc2cc(NS(=O)(=O)/C=C\c3ccccc3)ccc2o1,0.7121707013095595
133,454490,454490,660,ZINC000031129234,EJAARN.xaa_ligand_12734.pdbqt,-8.33,-8.33,1,326.44,4.504,3,0,3,46,0,1,"[(13, 'R')]",O=C(CC1CCCCC1)N1CCC[C@@H](c2nc3ccccc3o2)C1,0.7973915018236526
134,358410,358410,7333,ZINC000017056877,EJAARN.xaa_ligand_28825.pdbqt,-8.33,-8.33,1,345.468,4.513,6,1,5,64,0,0,[],CCCOc1ccc(-c2nnc(NC(=O)C3CCCCC3)s2)cc1,0.7996996187448132
135,18400,18400,1280,ZINC000067339288,DJAARN.xaa_ligand_15535.pdbqt,-8.33,-8.33,1,303.789,4.548,3,1,2,42,0,0,[],O=C(/C=C/c1cc2cc(Cl)ccc2o1)NC1CCCCC1,0.8081747798249651
136,425672,425672,6090,ZINC000010214213,IJCARN.xaa_ligand_1571.pdbqt,-8.32,-8.32,1,441.915,4.538,2,1,6,74,0,1,"[(19, 'S')]",CCOC(=O)N1CCC2(CC1)Oc1ccc(Cl)cc1[C@@H]1CC(c3ccc(O)cc3)=NN12,0.7077340345690422
137,487292,487292,7766,ZINC000226441589,GJAARN.xaa_ligand_06687.pdbqt,-8.32,-8.32,1,378.516,4.519,2,2,4,58,0,5,"[(9, 'R'), (10, 'R'), (20, 'R'), (23, 'R'), (25, 'S')]",CCn1ccc(/C=C2\C[C@@H]3[C@@H]4CCc5cc(O)ccc5[C@@H]4CC[C@@]3(C)[C@@H]2O)n1,0.7724066864063276
138,5083,5083,5083,ZINC000012041289,GJAARN.xaa_ligand_41784.pdbqt,-8.32,-8.32,1,393.531,4.541,6,1,4,64,0,1,"[(14, 'R')]",Cc1cnc(C)c(-c2ccc3c(c2)C[C@H](CNC(=O)CCC2CCCCC2)O3)n1,0.7481114661038905
139,16259,16259,7703,ZINC000022332626,EJAARN.xaa_ligand_18221.pdbqt,-8.32,-8.32,1,326.44,4.595,3,1,3,55,0,2,"[(12, 'S'), (14, 'S')]",Cc1cccc(-c2cc(C(=O)N[C@H]3C[C@@H](C)CC(C)(C)C3)no2)c1,0.8573009575479005
140,323846,323846,7002,ZINC000225639846,EJABRN.xaa_ligand_08483.pdbqt,-8.32,-8.32,1,331.456,4.542,5,1,3,47,0,0,[],COC1(C(=O)Nc2ccc(OC3CCCC3)cc2)CCC(C)CC1,0.8235089984378098
141,209267,209267,3754,ZINC000105365888,GJAARN.xaa_ligand_09816.pdbqt,-8.32,-8.32,1,396.502,4.593,3,2,3,49,0,6,"[(1, 'S'), (4, 'S'), (22, 'R'), (23, 'R'), (25, 'R'), (27, 'R')]",C[C@]12CC[C@@H]3c4ccc(OCc5ccc(F)cc5)cc4CC[C@H]3[C@H]1C[C@@H](O)[C@@H]2O,0.7624521506981582
142,132305,132305,3866,ZINC000225361273,GJABRN.xaa_ligand_12317.pdbqt,-8.31,-8.31,1,379.5,4.579,3,0,3,38,0,0,[],CC1(C)COc2ccc(C(=O)N3CCC(Cc4ccccc4)CC3)cc2OC1,0.7490047016136565
143,380359,380359,3591,ZINC000009117481,DJAARN.xaa_ligand_10640.pdbqt,-8.31,-8.31,1,312.413,4.529,3,1,3,45,0,0,[],Cc1cc(C(=O)Nc2ccc(N3CCCCCC3)cc2)c(C)o1,0.8657385139689082
144,122973,122973,3098,ZINC000001397723,EJAARN.xaa_ligand_21360.pdbqt,-8.31,-8.31,1,347.245,4.564,3,1,2,41,0,1,"[(6, 'R')]",CCc1ccc([C@H]2CC(c3ccc(Cl)c(Cl)c3)=NNC2=O)cc1,0.8303988006698301
145,201170,201170,4223,ZINC000096053387,HJABMN.xaa_ligand_0041.pdbqt,-8.31,-8.31,1,408.542,4.548,5,2,3,55,1,1,"[(13, 'R')]",Cc1ccc(CN2CCC3(CC2)C[C@H](CC(=O)NC2CCC2)c2ccccc2O3)o1,0.7540659775488165
146,393495,393495,8161,ZINC000006530121,DJABRN.xaa_ligand_2473.pdbqt,-8.31,-8.31,1,324.449,4.578,3,1,3,41,0,3,"[(12, 'R'), (14, 'R'), (17, 'R')]",Cc1ccc(-c2csc(NC(=O)[C@@H]3C[C@@H]4C=C[C@H]3C4)n2)cc1C,0.8028389454297565
147,37297,37297,3053,ZINC000033254274,EJAARN.xaa_ligand_30362.pdbqt,-8.3,-8.3,1,339.782,4.52,4,1,4,68,0,0,[],O=C(Nc1cccc(Cl)c1)c1ccc(-c2noc(C3CC3)n2)cc1,0.7252194201473993
148,265679,265679,210,ZINC000004037639,HJAARN.xaa_ligand_66425.pdbqt,-8.3,-8.3,1,408.498,4.533,3,0,6,52,0,2,"[(9, 'S'), (18, 'S')]",COc1ccc(C2=NN3[C@@H](C2)c2ccccc2O[C@]32CCOC(C)(C)C2)c(OC)c1,0.7140161150211537
149,196741,196741,8356,ZINC000100748751,GJAARN.xaa_ligand_34731.pdbqt,-8.29,-8.29,1,378.472,4.524,2,0,5,43,0,2,"[(10, 'R'), (19, 'S')]",COc1cccc(C2=NN3[C@H](C2)c2ccccc2O[C@]32CCOC(C)(C)C2)c1,0.7366590151321898
150,35144,35144,900,ZINC000008843841,DJAARN.xaa_ligand_15598.pdbqt,-8.28,-8.28,1,317.816,4.591,5,1,2,42,0,0,[],O=C(CCc1ccc(-c2ccc(Cl)cc2)o1)NC1CCCC1,0.8372234143331103
151,115581,115581,4264,ZINC000015183066,GJAARN.xaa_ligand_09552.pdbqt,-8.28,-8.28,1,385.533,4.506,5,2,3,61,0,1,"[(3, 'R')]",CC(C)[C@@H](NC(=O)C1CCN(C(=O)Nc2ccccc2)CC1)c1cccs1,0.760907775985011
152,282399,282399,8369,ZINC000195532160,DJABRN.xaa_ligand_4492.pdbqt,-8.28,-8.28,1,324.449,4.578,3,1,3,41,0,3,"[(12, 'S'), (14, 'S'), (17, 'S')]",Cc1ccc(-c2csc(NC(=O)[C@H]3C[C@H]4C=C[C@@H]3C4)n2)cc1C,0.8028389454297565
153,323224,323224,6380,ZINC000006084717,GJAARN.xaa_ligand_35825.pdbqt,-8.27,-8.27,1,380.3,4.599,4,1,4,45,0,0,[],COc1ccc(CNC2=NN=C(c3ccc(Cl)c(Cl)c3)CS2)cc1,0.8062115734766835
154,397595,397595,3702,ZINC000058364293,HJAARN.xaa_ligand_65378.pdbqt,-8.27,-8.27,1,402.336,4.528,2,0,3,38,0,1,"[(1, 'S')]",C[C@H]1CCCCN1C(=O)c1nn(-c2cccc(Br)c2)c2c1CCCC2,0.7081132843958369
155,195369,195369,6984,ZINC000033254275,EJAARN.xaa_ligand_30372.pdbqt,-8.26,-8.26,1,339.782,4.52,4,1,4,68,0,0,[],O=C(Nc1ccc(Cl)cc1)c1ccc(-c2noc(C3CC3)n2)cc1,0.7252194201473993
156,177294,177294,6035,ZINC000064663563,GJAARN.xaa_ligand_09667.pdbqt,-8.26,-8.26,1,396.506,4.55,4,0,3,32,0,1,"[(9, 'R')]",Cc1ccc2c(c1)OC[C@@H](CC(=O)N1CCC(C)CC1)N2Cc1ccc(F)cc1,0.7266758205100515
157,436302,436302,8159,ZINC000005376718,GJEBRN.xaa_ligand_0496.pdbqt,-8.26,-8.26,1,377.263,4.551,2,1,4,54,0,0,[],Cc1cccc(/N=C2/NC(=O)/C(=C\c3ccc(Br)o3)S2)c1C,0.74723047493919
158,189803,189803,1418,ZINC000003337112,DJABRN.xaa_ligand_0029.pdbqt,-8.26,-8.26,1,324.449,4.578,3,1,3,41,0,3,"[(12, 'R'), (14, 'S'), (17, 'S')]",Cc1ccc(-c2csc(NC(=O)[C@@H]3C[C@H]4C=C[C@@H]3C4)n2)cc1C,0.8028389454297565
159,163098,163098,406,ZINC000012660808,HJAARN.xaa_ligand_34369.pdbqt,-8.26,-8.26,1,408.498,4.533,3,0,6,52,0,2,"[(10, 'R'), (21, 'R')]",COc1cccc(C2=NN3[C@H](C2)c2cccc(OC)c2O[C@@]32CCOC(C)(C)C2)c1,0.7140161150211537
160,390962,390962,5628,ZINC000004944965,GJEBRN.xaa_ligand_0863.pdbqt,-8.26,-8.26,1,389.451,4.56,2,0,4,55,0,1,"[(11, 'R')]",Cc1cc(C)cc(N2C(=O)C[C@H](c3ccc4c(c3)OCO4)C3=C2CCCC3=O)c1,0.7223291184475074
161,41943,41943,7699,ZINC000001144552,FJAARN.xaa_ligand_28388.pdbqt,-8.26,-8.26,1,353.462,4.536,6,0,3,38,0,1,"[(19, 'R')]",CCOc1ccc(OCc2ccc(C(=O)N3CCC[C@@H](C)C3)cc2)cc1,0.7318074249606297
162,273522,273522,8053,ZINC000257349553,FJEARN.xaa_ligand_1618.pdbqt,-8.25,-8.25,1,374.565,4.514,4,2,3,57,0,8,"[(1, 'R'), (6, 'S'), (9, 'R'), (10, 'R'), (16, 'S'), (20, 'R'), (22, 'R'), (25, 'S')]",C[C@H](CCCO)[C@@H]1CC[C@@H]2[C@H]3C(=O)C=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@@]12C,0.7275706574645424
163,122487,122487,2612,ZINC000004072099,FJAARN.xaa_ligand_19025.pdbqt,-8.25,-8.25,1,374.263,4.528,3,1,4,54,0,0,[],Cc1cccc(-c2nnc(NC(=O)c3ccc(Br)cc3)s2)c1,0.7009249002369922
164,268761,268761,3292,ZINC000004072070,EJAARN.xaa_ligand_09586.pdbqt,-8.25,-8.25,1,345.512,4.525,3,1,4,54,0,0,[],O=C(Nc1nnc(C23CC4CC(CC(C4)C2)C3)s1)C1CCCCC1,0.8374040528756613
165,205144,205144,8197,ZINC000170625492,FJAARN.xaa_ligand_43442.pdbqt,-8.25,-8.25,1,369.509,4.515,5,1,4,68,0,0,[],CC(C)c1noc(CCNC(=O)c2ccc3c(c2)C(C)(C)CCC3(C)C)n1,0.8047489599557047
166,287575,287575,4984,ZINC000000430493,DJAARN.xaa_ligand_04548.pdbqt,-8.25,-8.25,1,307.191,4.547,2,0,3,38,0,0,[],Brc1ccc(-c2noc(C3CCCCC3)n2)cc1,0.7810314817696714
167,65451,65451,5522,ZINC000004836751,EJEARN.xaa_ligand_2477.pdbqt,-8.24,-8.24,1,326.436,4.503,5,0,3,35,0,0,[],COc1ccc(/C=C/C(=O)C23CC4CC(CC(C4)C2)C3)cc1OC,0.7146732379980686
168,108437,108437,5685,ZINC000001099209,FJAARN.xaa_ligand_34116.pdbqt,-8.24,-8.24,1,371.546,4.564,4,0,2,37,0,0,[],Cc1cc(C)c(C)c(S(=O)(=O)N2CCC(Cc3ccccc3)CC2)c1C,0.7549635770338873
169,209346,209346,3833,ZINC000000458685,EJAARN.xaa_ligand_25517.pdbqt,-8.24,-8.24,1,336.435,4.594,4,2,2,58,0,0,[],CC(=O)Nc1ccc(NC(=O)/C=C/c2ccc(C(C)(C)C)cc2)cc1,0.7666505818276952
170,17098,17098,8542,ZINC000001294455,GJAARN.xaa_ligand_57230.pdbqt,-8.24,-8.24,1,378.472,4.524,2,0,5,43,0,2,"[(10, 'R'), (19, 'R')]",COc1cccc(C2=NN3[C@H](C2)c2ccccc2O[C@@]32CCOC(C)(C)C2)c1,0.7366590151321898
171,369732,369732,1529,ZINC000000866553,GJAARN.xaa_ligand_25593.pdbqt,-8.24,-8.24,1,375.468,4.507,4,1,3,55,0,0,[],CCOC(=O)C1=C(NC(=O)c2ccccc2)c2ccccc2CC12CCCC2,0.765362531994586
172,259559,259559,2654,ZINC000257248699,HJABRN.xaa_ligand_21618.pdbqt,-8.24,-8.24,1,407.51,4.588,3,1,4,63,0,2,"[(24, 'S'), (29, 'S')]",Cc1ccc2c(c1)OC1(CCN(Cc3cccc(C(=O)O)c3)CC1)[C@H]1CCCO[C@H]21,0.770959846149005
173,245410,245410,5635,ZINC000257302678,GJABMN.xaa_ligand_217.pdbqt,-8.23,-8.23,1,378.516,4.593,2,1,3,35,1,2,"[(22, 'S'), (27, 'S')]",Cc1ccc2c(c1)OC1(CCN(Cc3ccc(C)nc3)CC1)[C@H]1CCCO[C@H]21,0.7314993334703036
174,508998,508998,3794,ZINC000035539481,EJAARN.xaa_ligand_02691.pdbqt,-8.23,-8.23,1,335.407,4.595,3,1,4,68,0,0,[],Cc1nc(-c2cccc(NC(=O)c3ccc(C(C)(C)C)cc3)c2)no1,0.7260607290445993
175,68402,68402,8473,ZINC000011915674,DJAARN.xaa_ligand_10645.pdbqt,-8.23,-8.23,1,312.756,4.556,3,1,3,55,0,0,[],Cc1cccc(NC(=O)c2cc(-c3ccc(Cl)cc3)on2)c1,0.7373015017027881
176,38284,38284,4040,ZINC000004107412,FJABRN.xaa_ligand_7187.pdbqt,-8.23,-8.23,1,359.838,4.583,3,1,5,68,0,0,[],O=C(Nc1nnc(-c2ccc3c(c2)CCCC3)o1)c1ccc(Cl)s1,0.70983408774551
177,491276,491276,3193,ZINC000257296774,HJABMN.xaa_ligand_0826.pdbqt,-8.23,-8.23,1,407.51,4.524,3,1,4,63,0,4,"[(10, 'R'), (12, 'R'), (27, 'R'), (29, 'R')]",CC1(C)Oc2ccccc2[C@@H]2O[C@@H]3CCN(Cc4ccc(C(=O)O)cc4)C[C@H]3C[C@H]21,0.7749479285729732
178,68063,68063,8134,ZINC000004541848,DJAARN.xaa_ligand_01858.pdbqt,-8.23,-8.23,1,317.816,4.545,4,0,2,33,0,0,[],O=C(CCc1ccc(-c2ccc(Cl)cc2)o1)N1CCCCC1,0.7924186124917515
179,178000,178000,6741,ZINC000008914582,FJAARN.xaa_ligand_22048.pdbqt,-8.22,-8.22,1,374.263,4.528,3,1,4,54,0,0,[],Cc1ccc(C(=O)Nc2nnc(-c3ccc(Br)cc3)s2)cc1,0.7009249002369923
180,108197,108197,5445,ZINC000049004555,FJAARN.xaa_ligand_14848.pdbqt,-8.22,-8.22,1,360.461,4.535,3,1,4,58,0,0,[],Cc1ccc(C)c(Nc2c(C(=O)N3CCCC3)cnc3nc(C)ccc23)c1,0.7124851805565532
181,461915,461915,8085,ZINC000012041293,GJAARN.xaa_ligand_29551.pdbqt,-8.22,-8.22,1,393.531,4.541,6,1,4,64,0,1,"[(14, 'S')]",Cc1cnc(C)c(-c2ccc3c(c2)C[C@@H](CNC(=O)CCC2CCCCC2)O3)n1,0.7481114661038905
182,456724,456724,2894,ZINC000001430125,GJEARN.xaa_ligand_0063.pdbqt,-8.21,-8.21,1,394.902,4.533,3,0,3,40,0,2,"[(7, 'S'), (18, 'S')]",CN(C)N1C(=O)C[C@@H](c2cccc(Cl)c2)C2=C1C[C@H](c1ccccc1)CC2=O,0.7336100015138266
183,398383,398383,4490,ZINC000011180919,FJAARN.xaa_ligand_11108.pdbqt,-8.21,-8.21,1,364.426,4.554,4,1,5,60,0,0,[],O=C(Nc1ccc(-c2nc(-c3ccc4c(c3)OCO4)cs2)cc1)C1CC1,0.7050478123685902
184,209483,209483,3970,ZINC000020672603,EJEBRN.xaa_ligand_1377.pdbqt,-8.21,-8.21,1,337.81,4.568,2,0,4,47,0,1,"[(16, 'S')]",CC(=O)C1=C(C)Nc2nc3ccccc3n2[C@@H]1c1ccccc1Cl,0.7120552712451761
185,463612,463612,1216,ZINC000066088957,EJAARN.xaa_ligand_00748.pdbqt,-8.21,-8.21,1,347.201,4.578,4,1,3,55,0,0,[],O=C(NCc1ccc(Cl)cc1)c1cc(-c2cccc(Cl)c2)no1,0.7185307278658599
186,184964,184964,5142,ZINC000534574584,FJAARN.xaa_ligand_18439.pdbqt,-8.2,-8.2,1,351.446,4.558,7,1,3,61,0,1,"[(1, 'R')]",C[C@H](c1cccc(-c2ccc(C(=O)CCC(=O)O)cc2)c1)N1CCCC1,0.7104752931513838
187,379998,379998,3230,ZINC000084451685,FJAARN.xaa_ligand_07133.pdbqt,-8.2,-8.2,1,374.282,4.542,3,0,4,42,0,0,[],Brc1ccc2c(c1)C1(CCCC1)CN2Cc1nnc(C2CC2)o1,0.756380094854092
188,311271,311271,2989,ZINC000016626026,GJAARN.xaa_ligand_29362.pdbqt,-8.2,-8.2,1,387.911,4.552,4,2,3,57,0,0,[],O=C(c1cc(-c2ccc(Cl)cc2)[nH]c1NC1CCCCC1)N1CCOCC1,0.772945411638018
189,123980,123980,4105,ZINC000005463721,DJAARN.xaa_ligand_04318.pdbqt,-8.2,-8.2,1,319.832,4.504,3,1,2,38,0,0,[],COc1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cc1Cl,0.8513616210390005
190,350810,350810,8298,ZINC000027581368,DJAARN.xaa_ligand_09002.pdbqt,-8.19,-8.19,1,306.365,4.519,3,1,3,55,0,0,[],Cc1ccc(-c2cc(C(=O)Nc3ccc(C)c(C)c3)no2)cc1,0.7398874975186007
191,77800,77800,743,ZINC000006667677,FJAARN.xaa_ligand_22968.pdbqt,-8.19,-8.19,1,351.859,4.5,4,1,5,64,0,0,[],COc1ccc(Cl)cc1C(=O)Nc1nnc(C2CCCCC2)s1,0.8419180499547279
192,245199,245199,5424,ZINC000408599488,HJABRN.xaa_ligand_06549.pdbqt,-8.19,-8.19,1,416.521,4.519,4,1,3,58,0,0,[],O=C(CN1C(=O)COc2ccccc21)Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,0.7624596470691107
193,181889,181889,2067,ZINC000000356005,DJAARN.xaa_ligand_12126.pdbqt,-8.18,-8.18,1,323.436,4.5,6,1,2,38,0,0,[],CCc1ccc(OCc2ccc(C(=O)NC3CCCC3)cc2)cc1,0.8126750463020902
194,98081,98081,3897,ZINC000001568674,DJABRN.xaa_ligand_2973.pdbqt,-8.18,-8.18,1,305.472,4.575,5,1,5,37,0,0,[],c1ccc(CSc2nnc(NC3CCCCC3)s2)cc1,0.7846535908795733
195,481519,481519,1993,ZINC000006526074,GJAARN.xaa_ligand_43653.pdbqt,-8.18,-8.18,1,390.94,4.559,3,1,5,59,0,0,[],Cc1nn(C)c(C(=O)Nc2nc(C34CC5CC(CC(C5)C3)C4)cs2)c1Cl,0.7984597922374718
196,455975,455975,2145,ZINC000003053411,HJEBRN.xaa_ligand_1083.pdbqt,-8.18,-8.18,1,408.45,4.6,3,0,6,63,0,1,"[(6, 'R')]",COc1ccc([C@H]2C3=C(CC(C)(C)CC3=O)Oc3cc4c(cc32)OCO4)c(OC)c1,0.7070143945435245
